derived_split	source_split	source	image	label	label_line	coco_image_id	coco_annotation_id	yolo_class_id	coco_category_id	vertices	bbox_x	bbox_y	bbox_w	bbox_h	area	mask_sha256	polygon_sha256
train_clean	train	local_test_images_20260707	local_test_images_20260707_0009.jpg	local_test_images_20260707_0009.txt	7	8	82	0	1	36	861.0	721.0	197.0	125.0	11344.0	c651ce7aa89510d393e368cd4b1f04e862a3646b03e7c63e61053e9827b19642	363809a06e035fa87b35783871dd292e41901d5a7ee9c902d55a7bad27d6abd9
train_clean	train	local_test_images_20260707	local_test_images_20260707_0009.jpg	local_test_images_20260707_0009.txt	8	8	83	0	1	58	567.0	563.0	133.0	172.0	17668.0	167225d4a3386105760ada36382756d089bbe0d2a51ad71fea93faf8e9464756	62bffe749794e78b0c88d00da925aa269118771249146a94cb0fcccf31d4fd2b
train_clean	train	local_test_images_20260707	local_test_images_20260707_0009.jpg	local_test_images_20260707_0009.txt	9	8	84	0	1	23	599.0	512.0	27.0	52.0	562.0	5165e0eafbd3e753d1ca12f9c01c3ba8aa3f008befc839319275e8f3f8aecacf	117e32f4ff8f9d017d0e45440636ecb419b741552e19b67c5f0ac34ea8c18112
train_clean	train	local_test_images_20260707	local_test_images_20260707_0009.jpg	local_test_images_20260707_0009.txt	10	8	85	0	1	30	981.0	469.0	64.0	54.0	2260.0	cbeee1e5134737d33ae1fd7421e7d6a62e1643643e6a0f6bd4881ae676c832ed	53e0dbeb8a7643b0ce3bae16b00a829e4bc8c0e699a1c7fd810e4beb33b4c79e
train_clean	train	local_test_images_20260707	local_test_images_20260707_0009.jpg	local_test_images_20260707_0009.txt	11	8	86	0	1	42	846.0	456.0	130.0	39.0	1554.0	d25e5534c38c4582fe31e74ca04ed41c7b92b25025bf1f4ea899381448493b44	f9b18b501730ce10f81f666e1d4adbde04c07f6f5bbc354a47e120c10479f2c7
train_clean	train	local_test_images_20260707	local_test_images_20260707_0009.jpg	local_test_images_20260707_0009.txt	12	8	87	0	1	16	850.0	536.0	59.0	59.0	2293.0	5f423d756488c850aa80feec514dfe23fd3ac0ca1281801f759880bf0e5d7db2	ae6314a99b9d8a8fd39f984a0131dd21bb73c9179c6dbc0211d7081941c3e50f
train_clean	train	local_test_images_20260707	local_test_images_20260707_0009.jpg	local_test_images_20260707_0009.txt	13	8	88	0	1	22	853.0	595.0	71.0	65.0	1309.0	dffbfcb3dc42c6f64f878b1fabbbb4d88b356e1402ec7c478fb0edff2fa9d1d9	bdf2df467aec53100de186f515f11ff4514160e2531fe9f6d4b25353870910c9
train_clean	train	local_test_images_20260707	local_test_images_20260707_0009.jpg	local_test_images_20260707_0009.txt	14	8	89	0	1	62	920.0	508.0	97.0	135.0	4774.0	3cf8f68fc0021553af815b6a0b1ac2e8174b6af33d787d6dc470857a1c554262	b78cf3147856b9d6fbbb4b7cb09a992adbaf56f5e33fa3fb50d6432c10ae0670
train_clean	train	my_labelme	my_labelme_color_000007.png	my_labelme_color_000007.txt	1	9	90	0	1	21	570.0	233.0	104.0	72.0	4331.0	2d28474fcf38537b01ba9cb74efbf74fda6cc9876a5a818104b23761a10ad0b1	ede09cb60418bfa9c868e624c7a4a5338d762c9fdf8ee5663ff0642506e7c206
train_clean	train	my_labelme	my_labelme_color_000007.png	my_labelme_color_000007.txt	2	9	91	0	1	101	644.0	220.0	70.0	69.0	3716.0	73a76b3748ee85cd7f3336a61543bffab2daa8b71e9df44e1d3d60785797bdf8	62d68efb5876bb5499461b42593e2122aaf6329d9170d5d3e6ece1ba7dcb44e4
train_clean	train	my_labelme	my_labelme_color_000007.png	my_labelme_color_000007.txt	3	9	92	0	1	76	687.0	239.0	60.0	98.0	2668.0	0b518c1b1eda302167db326e05f5c94b4fabc17e4dc6b7cc407c5856fff8118a	8c5b5a7c9d6c0bc6ee5624e93629669c3bd6124786de5aff7f6b4dd2f96daf7b
train_clean	train	my_labelme	my_labelme_color_000007.png	my_labelme_color_000007.txt	4	9	93	0	1	98	634.0	290.0	103.0	101.0	7858.0	2342fd86e1109d574ea6b12a4c026a5846d18f70d86c68e8a02af0182420fb2a	6e58fc5441d52ff1888657ee18080708b4766564d25d59597f704e397145761a
train_clean	train	my_labelme	my_labelme_color_000007.png	my_labelme_color_000007.txt	5	9	94	0	1	100	562.0	292.0	82.0	84.0	4346.0	c0fb20ac269f3b11b562772b190b3f3463afd8c079e73a84e2c69bedfc72a6f0	907bc848ffada41d1a0d94d6187a11d66db132874353e595876b31eb41e74c7b
train_clean	train	my_labelme	my_labelme_color_000007.png	my_labelme_color_000007.txt	6	9	95	0	1	91	682.0	456.0	92.0	88.0	6523.0	1d7ac7d2f8ac5d7c9d46d6e8a021a7d43e9fd260a2e02da058ec758186d0c6ec	a22a2cffa97ab75b53143783a388d59beb3a70c968f7d0fc8147f1396761d467
train_clean	train	my_labelme	my_labelme_color_000007.png	my_labelme_color_000007.txt	7	9	96	0	1	106	561.0	424.0	92.0	96.0	6934.0	c72a72cbd4592798f8ebbcc5eeec2eff1ea062371e556249a715c573dd99a5ec	a804f31739c77fdade9ff64dcafd3cfc0a14b454a9a5caee3fcc0ec7bea708c8
train_clean	train	my_labelme	my_labelme_color_000007.png	my_labelme_color_000007.txt	8	9	97	0	1	69	621.0	377.0	52.0	67.0	2404.0	68d697599cc12c317f4720f7c264ccb195eec95919efb3c3b7dfc62be9d36238	25fad9d3ce8ddafd2752a548db0c317e36bc56fe32518c99d85efc6a127fc592
train_clean	train	my_labelme	my_labelme_color_000007.png	my_labelme_color_000007.txt	9	9	98	0	1	88	649.0	414.0	59.0	101.0	3563.0	9a40e7d0e90ed4b8958cbf7ebaaae97e81e723e2f3624660a2bdfb7d5240bfc2	6a8e44db33e73f8be8697313ce220160aac10405a16a98e41f8279645d8e829a
train_clean	train	my_labelme	my_labelme_color_000007.png	my_labelme_color_000007.txt	10	9	99	0	1	31	676.0	369.0	75.0	77.0	3744.0	11b9f834eab77eaaba64bcb78326289cdf4e8c4461d9a676f31352b14bd55e89	02840d58243a1fad5b05c2997de64f2d7ca82cb0ba6ac99e1f483fd6e8411a80
train_clean	train	my_labelme	my_labelme_color_000008.png	my_labelme_color_000008.txt	1	10	100	0	1	21	570.0	233.0	104.0	72.0	4331.0	2d28474fcf38537b01ba9cb74efbf74fda6cc9876a5a818104b23761a10ad0b1	ede09cb60418bfa9c868e624c7a4a5338d762c9fdf8ee5663ff0642506e7c206
train_clean	train	my_labelme	my_labelme_color_000008.png	my_labelme_color_000008.txt	2	10	101	0	1	101	644.0	220.0	70.0	69.0	3716.0	73a76b3748ee85cd7f3336a61543bffab2daa8b71e9df44e1d3d60785797bdf8	62d68efb5876bb5499461b42593e2122aaf6329d9170d5d3e6ece1ba7dcb44e4
train_clean	train	my_labelme	my_labelme_color_000008.png	my_labelme_color_000008.txt	3	10	102	0	1	76	687.0	239.0	60.0	98.0	2668.0	0b518c1b1eda302167db326e05f5c94b4fabc17e4dc6b7cc407c5856fff8118a	8c5b5a7c9d6c0bc6ee5624e93629669c3bd6124786de5aff7f6b4dd2f96daf7b
train_clean	train	my_labelme	my_labelme_color_000008.png	my_labelme_color_000008.txt	4	10	103	0	1	98	634.0	290.0	103.0	101.0	7858.0	2342fd86e1109d574ea6b12a4c026a5846d18f70d86c68e8a02af0182420fb2a	6e58fc5441d52ff1888657ee18080708b4766564d25d59597f704e397145761a
train_clean	train	my_labelme	my_labelme_color_000008.png	my_labelme_color_000008.txt	5	10	104	0	1	100	562.0	292.0	82.0	84.0	4346.0	c0fb20ac269f3b11b562772b190b3f3463afd8c079e73a84e2c69bedfc72a6f0	907bc848ffada41d1a0d94d6187a11d66db132874353e595876b31eb41e74c7b
train_clean	train	my_labelme	my_labelme_color_000008.png	my_labelme_color_000008.txt	6	10	105	0	1	91	682.0	456.0	92.0	88.0	6523.0	1d7ac7d2f8ac5d7c9d46d6e8a021a7d43e9fd260a2e02da058ec758186d0c6ec	a22a2cffa97ab75b53143783a388d59beb3a70c968f7d0fc8147f1396761d467
train_clean	train	my_labelme	my_labelme_color_000008.png	my_labelme_color_000008.txt	7	10	106	0	1	106	561.0	424.0	92.0	96.0	6934.0	c72a72cbd4592798f8ebbcc5eeec2eff1ea062371e556249a715c573dd99a5ec	a804f31739c77fdade9ff64dcafd3cfc0a14b454a9a5caee3fcc0ec7bea708c8
train_clean	train	my_labelme	my_labelme_color_000008.png	my_labelme_color_000008.txt	8	10	107	0	1	69	621.0	377.0	52.0	67.0	2404.0	68d697599cc12c317f4720f7c264ccb195eec95919efb3c3b7dfc62be9d36238	25fad9d3ce8ddafd2752a548db0c317e36bc56fe32518c99d85efc6a127fc592
train_clean	train	my_labelme	my_labelme_color_000008.png	my_labelme_color_000008.txt	9	10	108	0	1	88	649.0	414.0	59.0	101.0	3563.0	9a40e7d0e90ed4b8958cbf7ebaaae97e81e723e2f3624660a2bdfb7d5240bfc2	6a8e44db33e73f8be8697313ce220160aac10405a16a98e41f8279645d8e829a
train_clean	train	my_labelme	my_labelme_color_000008.png	my_labelme_color_000008.txt	10	10	109	0	1	31	676.0	369.0	75.0	77.0	3744.0	11b9f834eab77eaaba64bcb78326289cdf4e8c4461d9a676f31352b14bd55e89	02840d58243a1fad5b05c2997de64f2d7ca82cb0ba6ac99e1f483fd6e8411a80
train_clean	train	my_labelme	my_labelme_color_000009.png	my_labelme_color_000009.txt	1	11	110	0	1	21	570.0	233.0	104.0	72.0	4331.0	2d28474fcf38537b01ba9cb74efbf74fda6cc9876a5a818104b23761a10ad0b1	ede09cb60418bfa9c868e624c7a4a5338d762c9fdf8ee5663ff0642506e7c206
train_clean	train	my_labelme	my_labelme_color_000009.png	my_labelme_color_000009.txt	2	11	111	0	1	101	644.0	220.0	70.0	69.0	3716.0	73a76b3748ee85cd7f3336a61543bffab2daa8b71e9df44e1d3d60785797bdf8	62d68efb5876bb5499461b42593e2122aaf6329d9170d5d3e6ece1ba7dcb44e4
train_clean	train	my_labelme	my_labelme_color_000009.png	my_labelme_color_000009.txt	3	11	112	0	1	76	687.0	239.0	60.0	98.0	2668.0	0b518c1b1eda302167db326e05f5c94b4fabc17e4dc6b7cc407c5856fff8118a	8c5b5a7c9d6c0bc6ee5624e93629669c3bd6124786de5aff7f6b4dd2f96daf7b
train_clean	train	my_labelme	my_labelme_color_000009.png	my_labelme_color_000009.txt	4	11	113	0	1	98	634.0	290.0	103.0	101.0	7858.0	2342fd86e1109d574ea6b12a4c026a5846d18f70d86c68e8a02af0182420fb2a	6e58fc5441d52ff1888657ee18080708b4766564d25d59597f704e397145761a
train_clean	train	my_labelme	my_labelme_color_000009.png	my_labelme_color_000009.txt	5	11	114	0	1	100	562.0	292.0	82.0	84.0	4346.0	c0fb20ac269f3b11b562772b190b3f3463afd8c079e73a84e2c69bedfc72a6f0	907bc848ffada41d1a0d94d6187a11d66db132874353e595876b31eb41e74c7b
train_clean	train	my_labelme	my_labelme_color_000009.png	my_labelme_color_000009.txt	6	11	115	0	1	91	682.0	456.0	92.0	88.0	6523.0	1d7ac7d2f8ac5d7c9d46d6e8a021a7d43e9fd260a2e02da058ec758186d0c6ec	a22a2cffa97ab75b53143783a388d59beb3a70c968f7d0fc8147f1396761d467
train_clean	train	my_labelme	my_labelme_color_000009.png	my_labelme_color_000009.txt	7	11	116	0	1	106	561.0	424.0	92.0	96.0	6934.0	c72a72cbd4592798f8ebbcc5eeec2eff1ea062371e556249a715c573dd99a5ec	a804f31739c77fdade9ff64dcafd3cfc0a14b454a9a5caee3fcc0ec7bea708c8
train_clean	train	my_labelme	my_labelme_color_000009.png	my_labelme_color_000009.txt	8	11	117	0	1	69	621.0	377.0	52.0	67.0	2404.0	68d697599cc12c317f4720f7c264ccb195eec95919efb3c3b7dfc62be9d36238	25fad9d3ce8ddafd2752a548db0c317e36bc56fe32518c99d85efc6a127fc592
train_clean	train	my_labelme	my_labelme_color_000009.png	my_labelme_color_000009.txt	9	11	118	0	1	88	649.0	414.0	59.0	101.0	3563.0	9a40e7d0e90ed4b8958cbf7ebaaae97e81e723e2f3624660a2bdfb7d5240bfc2	6a8e44db33e73f8be8697313ce220160aac10405a16a98e41f8279645d8e829a
train_clean	train	my_labelme	my_labelme_color_000009.png	my_labelme_color_000009.txt	10	11	119	0	1	31	676.0	369.0	75.0	77.0	3744.0	11b9f834eab77eaaba64bcb78326289cdf4e8c4461d9a676f31352b14bd55e89	02840d58243a1fad5b05c2997de64f2d7ca82cb0ba6ac99e1f483fd6e8411a80
train_clean	train	my_labelme	my_labelme_color_000010.png	my_labelme_color_000010.txt	1	12	120	0	1	21	570.0	233.0	104.0	72.0	4331.0	2d28474fcf38537b01ba9cb74efbf74fda6cc9876a5a818104b23761a10ad0b1	ede09cb60418bfa9c868e624c7a4a5338d762c9fdf8ee5663ff0642506e7c206
train_clean	train	my_labelme	my_labelme_color_000010.png	my_labelme_color_000010.txt	2	12	121	0	1	101	644.0	220.0	70.0	69.0	3716.0	73a76b3748ee85cd7f3336a61543bffab2daa8b71e9df44e1d3d60785797bdf8	62d68efb5876bb5499461b42593e2122aaf6329d9170d5d3e6ece1ba7dcb44e4
train_clean	train	my_labelme	my_labelme_color_000010.png	my_labelme_color_000010.txt	3	12	122	0	1	76	687.0	239.0	60.0	98.0	2668.0	0b518c1b1eda302167db326e05f5c94b4fabc17e4dc6b7cc407c5856fff8118a	8c5b5a7c9d6c0bc6ee5624e93629669c3bd6124786de5aff7f6b4dd2f96daf7b
train_clean	train	my_labelme	my_labelme_color_000010.png	my_labelme_color_000010.txt	4	12	123	0	1	98	634.0	290.0	103.0	101.0	7858.0	2342fd86e1109d574ea6b12a4c026a5846d18f70d86c68e8a02af0182420fb2a	6e58fc5441d52ff1888657ee18080708b4766564d25d59597f704e397145761a
train_clean	train	my_labelme	my_labelme_color_000010.png	my_labelme_color_000010.txt	5	12	124	0	1	100	562.0	292.0	82.0	84.0	4346.0	c0fb20ac269f3b11b562772b190b3f3463afd8c079e73a84e2c69bedfc72a6f0	907bc848ffada41d1a0d94d6187a11d66db132874353e595876b31eb41e74c7b
train_clean	train	my_labelme	my_labelme_color_000010.png	my_labelme_color_000010.txt	6	12	125	0	1	91	682.0	456.0	92.0	88.0	6523.0	1d7ac7d2f8ac5d7c9d46d6e8a021a7d43e9fd260a2e02da058ec758186d0c6ec	a22a2cffa97ab75b53143783a388d59beb3a70c968f7d0fc8147f1396761d467
train_clean	train	my_labelme	my_labelme_color_000010.png	my_labelme_color_000010.txt	7	12	126	0	1	106	561.0	424.0	92.0	96.0	6934.0	c72a72cbd4592798f8ebbcc5eeec2eff1ea062371e556249a715c573dd99a5ec	a804f31739c77fdade9ff64dcafd3cfc0a14b454a9a5caee3fcc0ec7bea708c8
train_clean	train	my_labelme	my_labelme_color_000010.png	my_labelme_color_000010.txt	8	12	127	0	1	69	621.0	377.0	52.0	67.0	2404.0	68d697599cc12c317f4720f7c264ccb195eec95919efb3c3b7dfc62be9d36238	25fad9d3ce8ddafd2752a548db0c317e36bc56fe32518c99d85efc6a127fc592
train_clean	train	my_labelme	my_labelme_color_000010.png	my_labelme_color_000010.txt	9	12	128	0	1	88	649.0	414.0	59.0	101.0	3563.0	9a40e7d0e90ed4b8958cbf7ebaaae97e81e723e2f3624660a2bdfb7d5240bfc2	6a8e44db33e73f8be8697313ce220160aac10405a16a98e41f8279645d8e829a
train_clean	train	my_labelme	my_labelme_color_000010.png	my_labelme_color_000010.txt	10	12	129	0	1	31	676.0	369.0	75.0	77.0	3744.0	11b9f834eab77eaaba64bcb78326289cdf4e8c4461d9a676f31352b14bd55e89	02840d58243a1fad5b05c2997de64f2d7ca82cb0ba6ac99e1f483fd6e8411a80
train_clean	train	my_labelme	my_labelme_color_000011.png	my_labelme_color_000011.txt	1	13	130	0	1	83	569.0	236.0	102.0	71.0	4918.0	2a0049299ab81c358fb1a455dee2a2c5f3d225f820389ca23a1808d71fa143e6	3d671139bc00aba9bdf8ceab209321b9804383e5d015de91617069fb6abd3f5a
train_clean	train	my_labelme	my_labelme_color_000011.png	my_labelme_color_000011.txt	2	13	131	0	1	100	645.0	222.0	70.0	63.0	3431.0	6af2da6e3a5b4c37efadfd136e689dcb6d6624c2ba8fa3b6e85aacad1322042c	54a6043a2537564cd4ad50394ff20b15898506f97836d5af40acf6c791d80d7e
train_clean	train	my_labelme	my_labelme_color_000011.png	my_labelme_color_000011.txt	3	13	132	0	1	83	686.0	238.0	64.0	106.0	4771.0	bd3c0655ca667bf272fb97ad8cf8b1677b67cb6441dc724b5e1c44efa92c5861	46ed779098afc800707f2df2c1614fc621a2d5900c01ae24b1fd7393348263cd
train_clean	train	my_labelme	my_labelme_color_000011.png	my_labelme_color_000011.txt	4	13	133	0	1	82	562.0	292.0	72.0	51.0	2662.0	b3c123d9d8972a5ddf6ef8cb43c3458865681d7ea12fe6cae37ddb5bf93483de	9b8a585b357008e459c78194af4f9304909f8a30f27112c0759e59cbb32bde48
train_clean	train	my_labelme	my_labelme_color_000011.png	my_labelme_color_000011.txt	5	13	134	0	1	100	677.0	362.0	74.0	77.0	4746.0	c32f4aa3de6295fd148e0dbe369749b8c59a106b71f015d675a22ece4871f1c5	c7340c827594bb53f152847dffd44ebc8bd16330590d44489b49b0a567b490bb
train_clean	train	my_labelme	my_labelme_color_000011.png	my_labelme_color_000011.txt	6	13	135	0	1	95	587.0	401.0	99.0	110.0	8038.0	0d32b905fb7fa77e6c9be5b52e92daff175ab053198f5e1c46eeb7fc4900f31c	cecb76af27b48acb5a50e41949fb43d1452514620ae750f06ec63ff79362bdd4
train_clean	train	my_labelme	my_labelme_color_000011.png	my_labelme_color_000011.txt	7	13	136	0	1	26	657.0	448.0	114.0	111.0	9692.0	431573314689fa299f07956e68b960e8817fcc76d920f54b5f4057556b16c885	3c050b511eb362f9378be7e9dbc64e691058f51aa2c4ee32ab69ddad7a44c8f9
train_clean	train	my_labelme	my_labelme_color_000011.png	my_labelme_color_000011.txt	8	13	137	0	1	13	579.0	394.0	39.0	42.0	862.0	29c1317d9b6995288d328cdba5657e13fb27a53a5b412c968510033f2ca32bff	e94357ae940c50aefe80418641ce294c8fef5dbd9820f3acae5c0b94f12cf567
train_clean	train	my_labelme	my_labelme_color_000014.png	my_labelme_color_000014.txt	1	14	138	0	1	94	674.0	195.0	112.0	109.0	9426.0	7feae8b7ce400f62bac3381bcade658d1cc256dab50e98ad08506e24a50577dd	c59c64b1c4e986b02b1ad95cbadce87969611a223ff98f767a66c5ee9bb25c7c
train_clean	train	my_labelme	my_labelme_color_000014.png	my_labelme_color_000014.txt	2	14	139	0	1	84	587.0	451.0	108.0	63.0	5508.0	0c714da643bbd4312b42c3a2d236db365df2f7ce07f886f849ddcbe5ae26fa50	6cfa9a6dfa0ca76da55e8320f1ba7a690c0573b40304fcccf2077baa32a2141f
train_clean	train	my_labelme	my_labelme_color_000014.png	my_labelme_color_000014.txt	3	14	140	0	1	94	642.0	272.0	68.0	80.0	3965.0	718881af937a1118fa8d5c0e243e61616358c64fc3c73fea18a32338bae1aaea	c0444ec7d8dba58cbab34e29829b196d62601180b4b30897e10e07c6f33e15da
train_clean	train	my_labelme	my_labelme_color_000014.png	my_labelme_color_000014.txt	4	14	141	0	1	93	554.0	279.0	93.0	98.0	7136.0	98fe4d5668c9d73b93348681691d81023f2268e87bebf68d9f1f5a007c899cab	d71ca1cbcf3a1a071a667ed77b1c5b63d9a1bc299e71d50234062fef92d7366f
train_clean	train	my_labelme	my_labelme_color_000014.png	my_labelme_color_000014.txt	5	14	142	0	1	24	641.0	219.0	41.0	54.0	1416.0	71129d347dc709d49ebd720c33bbc9c84ea2e604d342d5c3986e7f6653e93c6c	00e030d5927459c4fde7e05a9d858bdaa23d9c7905a97d91ce0688a436fa004b
train_clean	train	my_labelme	my_labelme_color_000014.png	my_labelme_color_000014.txt	6	14	143	0	1	27	631.0	340.0	72.0	65.0	3330.0	aaee32e6396eb2a36c654035457e5c5227d204abb5c0d59275ce1929cb3f9f33	85a27621f569e10076f14ab99d99702c94af0fa1bf479246272fd5b0649c0d39
train_clean	train	my_labelme	my_labelme_color_000014.png	my_labelme_color_000014.txt	7	14	144	0	1	39	699.0	303.0	65.0	108.0	5606.0	69f71748567da81bbee5ceb436d8bcfbb02c0641ac909c63cec3a43e667a3aa6	31d0e3941936a963b73f3735ad05d272e3419bb432be9b378d826843513da4cb
train_clean	train	my_labelme	my_labelme_color_000014.png	my_labelme_color_000014.txt	8	14	145	0	1	36	676.0	396.0	76.0	79.0	4415.0	a712e7c581d124557f600706373ca605b401b81770adb00e2d1cd69552a96836	8a64909cf1617376e2f4f050605a7d0dca2bd1f939dbf0895319f94d8eadcfd9
train_clean	train	my_labelme	my_labelme_color_000014.png	my_labelme_color_000014.txt	9	14	146	0	1	14	717.0	484.0	28.0	22.0	310.0	f803b68caa2405ea50a3235b8280de03705ddafcf49f823ce717a07a77cf4684	6ca0d9a61dc8b1e9ea98846a2b4ce2b7371cdc411db8c31e94d6f25cb4733ec2
train_clean	train	my_labelme	my_labelme_color_000015.png	my_labelme_color_000015.txt	1	15	147	0	1	78	673.0	189.0	106.0	119.0	9157.0	025f16c3adb92756af2d27aea117599180601088e25b06d7cdb662d23a4fd571	e4d6a2fd75e34c797e5a691598aa3326a5a929c8c8945506596d84ae4734bd66
train_clean	train	my_labelme	my_labelme_color_000015.png	my_labelme_color_000015.txt	2	15	148	0	1	98	642.0	284.0	68.0	82.0	4215.0	6332658485f82230bf20436fae3002dafb208372283494c29bd6f4a8fb6252c4	24ccfe2c765118d2072916566a64af9c69f3c4b5bd829de02851e9f393febe99
train_clean	train	my_labelme	my_labelme_color_000015.png	my_labelme_color_000015.txt	3	15	149	0	1	76	703.0	306.0	63.0	109.0	5116.0	7948d9df48d3312d1a2c488ab859e88a91781d255f66fcc3f2dc7d71f7045cb5	1ccdc0da05f67b52daef218cb119fdc216d1416d714c80906d0ac383850d950d
train_clean	train	my_labelme	my_labelme_color_000015.png	my_labelme_color_000015.txt	4	15	150	0	1	77	705.0	418.0	64.0	113.0	5959.0	8dba607b03c2760afa42a8a420bb517c2748cbfab9c54835390f3ae32e881b26	ba986ab8cd5a2c8d2d60a6106e8b62b09793fefe52b7ca3a685509837978b865
train_clean	train	my_labelme	my_labelme_color_000015.png	my_labelme_color_000015.txt	5	15	151	0	1	130	582.0	351.0	84.0	94.0	4825.0	8d6354fc416e899abc507b3e041698ec87b8bc8b3ad5733a5be3395c39f409df	015b19c5aba20e73ff132a7a9cdc7153eeb3d1cea1d228dba506b234de22a3f0
train_clean	train	my_labelme	my_labelme_color_000015.png	my_labelme_color_000015.txt	6	15	152	0	1	77	561.0	284.0	81.0	59.0	3571.0	8b039426e768963dc6a1096eb73969dd120573dbab36ffbe32eb5eab0ae67a75	f486986687b6098a8769a7848776af0f39c215134db5c6028753da8a328a0362
train_clean	train	my_labelme	my_labelme_color_000015.png	my_labelme_color_000015.txt	7	15	153	0	1	28	599.0	236.0	71.0	60.0	3097.0	6af3cd06139f89052a86bf4a5813097cc4efbaf5deda82871e8c27b8de814f42	a7b03e4132278e578fa0393fafcf6cad49d1b21a9bceb853202b06f13b63941e
train_clean	train	my_labelme	my_labelme_color_000015.png	my_labelme_color_000015.txt	8	15	154	0	1	25	672.0	401.0	60.0	68.0	2287.0	a9d718497fc6f5ba28fffed6fc2ebeaa3f4d297a681090596d8e2f58b2d90c36	b6dce2eb9e2122ce9b402160635de948a33094866fccbf22613a7ebc705c0779
train_clean	train	my_labelme	my_labelme_color_000015.png	my_labelme_color_000015.txt	9	15	155	0	1	12	553.0	345.0	44.0	33.0	492.0	13500a9b161681808c0345ad745c6b2c8a3322b687a6c29a89f12f1f6d873cf1	535af34f755fd964210522cebdf07fed4d8fb89692f87364ee78a82dbbf21083
train_clean	train	my_labelme	my_labelme_color_000017.png	my_labelme_color_000017.txt	1	16	156	0	1	74	690.0	416.0	67.0	117.0	6288.0	9d214acea14ac8b012faa59df6fa86dee29aacbb84186454819ab89adcecf710	fdf3d0945d54666ae978e6748652eca8b6b8eb67935c76ec682fd3b6eefd25af
train_clean	train	my_labelme	my_labelme_color_000017.png	my_labelme_color_000017.txt	2	16	157	0	1	73	558.0	405.0	59.0	109.0	5348.0	073cd58d7f8f14e0cc734f5da133f6949433258d59d5802f5752229bb583206a	7e61bf92164c024c2b6fec2a7d5b17bdf2279f8b3e3f8991355278f430872e35
train_clean	train	my_labelme	my_labelme_color_000017.png	my_labelme_color_000017.txt	3	16	158	0	1	31	595.0	234.0	69.0	60.0	3162.0	5d71f6c807f16614b955738534e7529eba79e07d86ded6bf88a62e05c3554dd4	20bcfea42c23fd1b1bbfe4583ded361195b9fe7645e3be45d91f38ab0537736f
train_clean	train	my_labelme	my_labelme_color_000017.png	my_labelme_color_000017.txt	4	16	159	0	1	29	551.0	281.0	92.0	93.0	6698.0	3bcada22215cf24a2f1635ce1d0c514cc871bde1fa6002534280e18e0b0f4305	0fd41e5cdc9f257cb49bd065f32de9108a6cd56f276b95f10961cd14b14c073e
train_clean	train	my_labelme	my_labelme_color_000017.png	my_labelme_color_000017.txt	5	16	160	0	1	27	637.0	283.0	68.0	80.0	4180.0	f9da543b2972e818695399edf0eb3b1deb18f2440edc5f4cf5641acfe9befc6d	34b81f9802e3ada792fd4d1ade1054d5723303d3e5ab44a46e3eccbed7349204
train_clean	train	my_labelme	my_labelme_color_000017.png	my_labelme_color_000017.txt	6	16	161	0	1	14	721.0	307.0	38.0	36.0	1120.0	25c02c0d0b5e0c364bb1a1e44e99719a0ed175cd68108baf2f7d7efe94c6a6ed	9b7a730b3a3cfae774cdc7a5d4f048996920ae7633f5d7cd2f1720aa039dfb91
train_clean	train	my_labelme	my_labelme_color_000017.png	my_labelme_color_000017.txt	7	16	162	0	1	51	694.0	310.0	67.0	103.0	3981.0	e30c0f3186a6ef98c0fe3cd8cf54964c5d26e565942785bc9ddbecf4d7e67c86	0b689f314dc83488cd397d4035da86f5094a649ad04fea6f935f6dffc185de47
