image	instances	min_area	small_instances	tiny_instances	edge_instances	repeat	reasons
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0580_jpg.rf.c0a6d2efe6505c4dab10333847f414ba.jpg	3	0.00224967	1	0	1	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0581_jpg.rf.51afcba2826be9e277f3fcf0ed47f50b.jpg	5	0.00010326	4	1	0	5	multi_instances>=5,small_instances>=3,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0583_jpg.rf.342a2d6867f4efc4624a4236cc4ebdd4.jpg	5	0.00478762	1	0	2	5	multi_instances>=5,small_instances>=1,edge_instances>=2,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0584_jpg.rf.cc1c50266931557a13cf90a934cfab85.jpg	3	0.00159697	1	0	1	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0585_jpg.rf.e4e6cd253dc496f80313018cef983c8b.jpg	3	0.00309008	1	0	2	4	small_instances>=1,edge_instances>=2,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0589_jpg.rf.1007db406c0fa15bd4bef94933d2a7ad.jpg	1	0.00953227	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0590_jpg.rf.94f1926da7e71469d057606ad182855e.jpg	7	0.00086189	5	1	0	5	multi_instances>=5,small_instances>=3,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0591_jpg.rf.e5b2eee1d85050c8e25f83e4aa8a4898.jpg	1	0.05126902	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0593_jpg.rf.621b690310e2cd24f21b0ded3e2a64b6.jpg	2	0.02884051	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0595_jpg.rf.0676277daf53e51ff6b9e17cf64c808f.jpg	2	0.01269236	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0597_jpg.rf.fe6ae1ef6354269927bab8bca302aa2a.jpg	2	0.02549638	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0598_jpg.rf.3d5d481d1b2dbc2ff92d7adabbea37bc.jpg	2	0.00634427	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0601_jpg.rf.61c962aa3ce9dd983ae325cd0a748757.jpg	2	0.00102611	1	0	0	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0602_jpg.rf.2e970aff825cb1df9383537eb570f914.jpg	2	0.00754096	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0603_jpg.rf.17311148a1655c314dac6eb8bfb66cdb.jpg	2	0.01853778	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0605_jpg.rf.3aad68fbcf9d3914cbe3887ec3500407.jpg	1	0.00352996	1	0	0	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0606_jpg.rf.5ee996e9b1028c58e13a8dae82f30432.jpg	3	0.00223178	1	0	0	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0607_jpg.rf.7d2e296a6f166189c5ba711004a69236.jpg	4	0.00014476	2	2	0	4	small_instances>=1,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0608_jpg.rf.27f156b1007ac40f9c1302489bed70c9.jpg	1	0.02044064	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0613_jpg.rf.b15cc795f0cba48427ffd17849d344ef.jpg	2	0.01797629	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0615_jpg.rf.1408715b8407521b04fe3d25f2f725ed.jpg	1	0.00638553	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0616_jpg.rf.483e5652aeb55c9987c2f582e07ca746.jpg	2	0.00376686	1	0	0	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0617_jpg.rf.183b2780eca4dcfc06f4a3e2279d8518.jpg	1	0.02497869	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0618_jpg.rf.9576466bb0fd3e428e2f65b58af3c5a3.jpg	2	0.00187168	1	0	0	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0622_jpg.rf.6fe9c49994efabd33199ad1cccd1ba51.jpg	2	0.01428399	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0623_jpg.rf.d842d1d9261848feb3bce3de4e5acea0.jpg	2	0.00195942	1	0	0	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0625_jpg.rf.7abc37ac63354fd9ebc4439f1c90d3e2.jpg	3	0.00557759	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0628_jpg.rf.89837bc722f0dc51b19d543fe2fb05ba.jpg	3	0.00284684	2	0	0	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0629_jpg.rf.511ea2913151c8e5e24cb825c82dc82b.jpg	2	0.01016325	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0630_jpg.rf.f3ecb5e1d20d5ef7b30a7650068a32ee.jpg	3	0.00128624	1	0	1	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0631_jpg.rf.c6f432141428e515b9129bb8d85675fe.jpg	2	0.00640987	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0632_jpg.rf.7994e8524b74bf5c1c3090eb04dad7bc.jpg	2	0.00960463	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0635_jpg.rf.899e4f2b0594b6a401d557bbc0448c4b.jpg	1	0.00278268	1	0	1	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0636_jpg.rf.7c79637fc38d767cc788c0db0f948df4.jpg	2	0.00709724	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0637_jpg.rf.5a75a8fcce4fe9c1b162fd8d45d84caa.jpg	3	0.01179055	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0638_jpg.rf.b58584313c75c27d39dfc16ce284547b.jpg	1	0.04027025	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0639_jpg.rf.6c31cb18c0792a29cba28996eb0af296.jpg	1	0.02120028	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0641_jpg.rf.7e7c7a26e95fe118fe26dc3a1d3fc9a1.jpg	1	0.00737112	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0643_jpg.rf.779c71fc8d633901301b685f7292d989.jpg	1	0.00562683	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0645_jpg.rf.0e845204bef26b524329c9f779da2969.jpg	2	0.02529008	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0646_jpg.rf.c1435121b6d49affa581317c41c13c93.jpg	5	0.00025014	5	3	0	5	multi_instances>=5,small_instances>=3,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0647_jpg.rf.940fdada07b3c9f1d036af35d3e02024.jpg	2	0.00223734	1	0	1	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0648_jpg.rf.ee4a2aff0c8d39d6db54a30f04b1c520.jpg	3	0.00053527	2	1	1	4	small_instances>=1,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0649_jpg.rf.4a5a35bb81e8ffe724cd06daa8a0df76.jpg	1	0.02017072	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0650_jpg.rf.f54983e6299d4bfa9745eb591a62ca8b.jpg	1	0.06246112	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0651_jpg.rf.987ba25c7481c6084d7e6a2a6baf8a50.jpg	2	0.00766654	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0652_jpg.rf.ac4888f86fe7cd0d5eddf3e2af5efea1.jpg	1	0.01968424	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0653_jpg.rf.e48a4a4217a480cd2daff9ae70113cff.jpg	2	0.00680821	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0654_jpg.rf.3b4dcb6a8eb87638e9d15010401985f5.jpg	3	0.00078499	1	1	1	4	small_instances>=1,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0655_jpg.rf.ab77d05a1aef670b65eaf647bcccaaac.jpg	2	0.01466513	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0656_jpg.rf.97742623977fc6e6a79ae12a8f2769f2.jpg	3	0.00056248	2	2	0	4	small_instances>=1,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0660_jpg.rf.9cda13245fe063576aa2125b3349aa1b.jpg	1	0.02634037	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0661_jpg.rf.759f8f4ab0505eeab76b3acba6281fe5.jpg	2	0.02180388	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0662_jpg.rf.fbdbc13754fb34cf610193c77100dfae.jpg	3	0.00379605	1	0	1	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0663_jpg.rf.d8dc408ee8d881c7e11afd2310d4442e.jpg	6	0.00016709	5	5	0	5	multi_instances>=5,small_instances>=3,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0664_jpg.rf.d60b89c6b75e9e1f973714c34ad7e30d.jpg	1	0.01973054	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0665_jpg.rf.1bfe4e56e2433c8ef30f388d78b0c85d.jpg	2	0.01083213	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0667_jpg.rf.bbe9c4f29d5189975a15f82cf89ee59a.jpg	1	0.01767508	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0668_jpg.rf.40f7c02c16aed82cb8c396409fb0970e.jpg	1	0.01078836	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0669_jpg.rf.5ccc04b7d9711abf67420efbfa80c581.jpg	1	0.01021351	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0672_jpg.rf.069a84423e7e25028b6170dd14e8ffd3.jpg	2	0.00517698	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0673_jpg.rf.e6d01f3289441ff491866dba3a677725.jpg	3	0.00757092	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0674_jpg.rf.9963b24e8de374f613523f711013ca08.jpg	4	0.00899222	0	0	1	2	team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0675_jpg.rf.d72cc97964209168e59021d1599a4606.jpg	6	0.00536862	0	0	1	3	multi_instances>=5,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0676_jpg.rf.feff758f1ef417bb4dcab49a4b647ddf.jpg	2	0.01888568	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0677_jpg.rf.9d21c9ec8b52722cc2c63cae05de4900.jpg	4	0.00163954	1	0	2	4	small_instances>=1,edge_instances>=2,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0679_jpg.rf.f83872c3f064f1bb1d3fccf49647cc96.jpg	2	0.00518702	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0681_jpg.rf.645153ccebe37c63e8d2638525901c98.jpg	3	0.00000406	1	1	1	4	small_instances>=1,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0682_jpg.rf.a84b4c664230fd0c34a3db333a1106ec.jpg	2	0.00596701	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0683_jpg.rf.3fbf16c9a141538d3e4318bc3f2dbf60.jpg	1	0.01763025	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0684_jpg.rf.fbe08372394c862ba50fcc5a0de67935.jpg	1	0.00694835	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0685_jpg.rf.336a5020e8b91ad2261e5a51b4221fb7.jpg	1	0.03062912	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0686_jpg.rf.3ecc69f9a94c26b30b98010ab7cf4d45.jpg	2	0.01102782	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0689_jpg.rf.f12c74152ae7bcf34c17357c4a85c3b7.jpg	2	0.01167107	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0690_jpg.rf.7f374ee61a1e6e39031088d3952f2277.jpg	4	0.00615803	0	0	1	2	team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0694_jpg.rf.4d96dd384a707b708b119a719abb9f16.jpg	5	0.00093566	3	1	2	5	multi_instances>=5,small_instances>=3,tiny_instances>=1,edge_instances>=2,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0696_jpg.rf.d95973b6603c0b837cc1a2a232d5898a.jpg	4	0.00099610	2	1	0	4	small_instances>=1,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0697_jpg.rf.2226fb8940ce1315b1acc1e5f5cbd406.jpg	4	0.00313958	1	0	1	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0700_jpg.rf.43df7986f0b3986f1ea06886a6d42d39.jpg	1	0.01261585	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0701_jpg.rf.6f6b08f56882573619dbcc733747311c.jpg	3	0.01115164	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0702_jpg.rf.c491eeeda916683b2c200826c32d9c66.jpg	2	0.00707426	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0703_jpg.rf.c0dc0f1bc373b41e72b2aae3c03e869b.jpg	1	0.00329610	1	0	0	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0704_jpg.rf.ffdc22e319de0dc826fa8d89b405b787.jpg	1	0.00940496	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0705_jpg.rf.fe4169b811ebff8d2d89102d6466b678.jpg	4	0.00012745	4	2	0	5	small_instances>=3,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0706_jpg.rf.655061599ab1784a59fe4151c5e10681.jpg	4	0.00137132	1	0	0	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0708_jpg.rf.b7bfff9fcc83206511014450e3c60200.jpg	3	0.00112579	2	0	0	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0709_jpg.rf.6a58bdcabb2eb68dfab33a91891d4db3.jpg	2	0.02069039	0	0	2	2	edge_instances>=2
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0710_jpg.rf.bbb08dd84521dae12b2e006010f972aa.jpg	5	0.00030892	2	1	0	5	multi_instances>=5,small_instances>=1,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0712_jpg.rf.6b0e56a40c24900b491c4f2ce55e74a2.jpg	3	0.00014708	3	3	0	5	small_instances>=3,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0718_jpg.rf.194c858799b61b740dd0bdb9c1383924.jpg	4	0.00301223	2	0	1	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0719_jpg.rf.dfcf018b95cd357a42473c79bbad5dc3.jpg	4	0.00239520	2	0	0	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0720_jpg.rf.98c6a9eaa035f1b7d46078a8846c1003.jpg	4	0.00217280	1	0	2	4	small_instances>=1,edge_instances>=2,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0721_jpg.rf.9eaf871c5ea9359c63dc4481989a4b3c.jpg	2	0.01155094	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0722_jpg.rf.6d212a3564c1d2ea8c1c70516cf92baa.jpg	2	0.02723901	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0723_jpg.rf.9ea89289f28084ee7c9107befa3806ba.jpg	5	0.00079712	4	1	2	5	multi_instances>=5,small_instances>=3,tiny_instances>=1,edge_instances>=2,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0724_jpg.rf.506abfe9cd2090f42d7888220a6db817.jpg	7	0.00057716	5	1	0	5	multi_instances>=5,small_instances>=3,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0726_jpg.rf.0050de1060fca13d4d9e13575ce79410.jpg	2	0.01088513	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0727_jpg.rf.1d4205c5ad385afb65ca1e3487c12c0c.jpg	4	0.00377096	1	0	2	4	small_instances>=1,edge_instances>=2,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0728_jpg.rf.e90070eaba11e46ae0d36b9d761fa34a.jpg	3	0.00690395	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0729_jpg.rf.ab3159c332681b6346c533ec4c05a1f0.jpg	2	0.01294551	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0730_jpg.rf.de580129c912414ba4323f6eb634b0e6.jpg	1	0.01680669	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0731_jpg.rf.f72f041010b3a505070c552fc4438ac4.jpg	1	0.01240781	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0732_jpg.rf.a566ae222150b4237607e9d5d3b08fb0.jpg	2	0.00493647	1	0	1	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0733_jpg.rf.a98745ff225da3bdd904323093122998.jpg	2	0.00533114	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0734_jpg.rf.e4aaec5a9d8f632df5ae4e0eb15b7c71.jpg	1	0.01229494	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0735_jpg.rf.30eea7c6730f9659f62b49297ac4cd76.jpg	2	0.00616409	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0736_jpg.rf.7ae581489d2a48ab7aee193c8e18a525.jpg	2	0.00673103	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0737_jpg.rf.9f3a6950233274324fe05405e0f1ecc2.jpg	5	0.00280187	3	0	0	5	multi_instances>=5,small_instances>=3,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0738_jpg.rf.0f618952a7eb46e7b6803571b9038f40.jpg	8	0.00009149	7	4	1	5	dense_instances>=8,small_instances>=3,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0739_jpg.rf.96deb8b0a41ac8be4823223328355629.jpg	8	0.00015299	7	5	1	5	dense_instances>=8,small_instances>=3,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0740_jpg.rf.b8919e26d257e5a1a36fa8ea4f146450.jpg	2	0.00251143	1	0	1	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0741_jpg.rf.2445970cf530539d79937b903ed2d8ad.jpg	3	0.00525132	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0743_jpg.rf.d3e0f98a6e5d0e9ebf5aa79bed82124a.jpg	2	0.00129321	1	0	0	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0744_jpg.rf.5a711d6ddfb2f210b47070523e17f109.jpg	5	0.00072228	4	1	1	5	multi_instances>=5,small_instances>=3,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0745_jpg.rf.6604260de9c3d5a1560b1888c9234c4b.jpg	1	0.00495829	1	0	1	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0746_jpg.rf.27c84b2b61ca52529b798881d2637d51.jpg	2	0.00351198	1	0	0	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0747_jpg.rf.7d1c778f093e7f12eb3ca5b95330749c.jpg	3	0.00050936	1	1	2	5	small_instances>=1,tiny_instances>=1,edge_instances>=2,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0748_jpg.rf.f92beb6618ec98bc33b10e387a8cba9d.jpg	1	0.02221136	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0749_jpg.rf.c8275cbcdb4ffaac374f1e20a0abb63c.jpg	3	0.00373462	1	0	1	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0751_jpg.rf.bae4c5aeffe0ea613ce4d56089766607.jpg	8	0.00051290	6	2	1	5	dense_instances>=8,small_instances>=3,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0752_jpg.rf.323e9eaaca7fadd5756845d378633bdc.jpg	3	0.00088240	2	1	2	5	small_instances>=1,tiny_instances>=1,edge_instances>=2,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0753_jpg.rf.e6a224ac9e9227f44a6e1b2e8eeb89a9.jpg	3	0.00633904	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0754_jpg.rf.979a12d17eebc02bb3195e6f9ee934b0.jpg	3	0.00165010	1	0	0	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0755_jpg.rf.192e72841cc1290890aa17f7d15dc69d.jpg	1	0.00219188	1	0	0	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0756_jpg.rf.ed8d59d8ba709c9286842c6692188867.jpg	3	0.00145099	2	0	1	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0757_jpg.rf.07cb19044152b2f376a6768491d8568e.jpg	5	0.00002969	4	4	0	5	multi_instances>=5,small_instances>=3,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0758_jpg.rf.59fc8bb4a2d8366b0e3132b4faad09bc.jpg	8	0.00025185	8	5	2	5	dense_instances>=8,small_instances>=3,tiny_instances>=1,edge_instances>=2,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0759_jpg.rf.d66a5f9749f6b6a3437428c484fafea5.jpg	9	0.00049682	7	3	0	5	dense_instances>=8,small_instances>=3,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0760_jpg.rf.f3ebfd299a71d33b548c56367889aaf6.jpg	2	0.00157859	1	0	1	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0761_jpg.rf.20acb6a8d93cded9797b3129baa045d5.jpg	2	0.00954394	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0762_jpg.rf.12bbc9d95080971413347b84296b1b09.jpg	5	0.00028972	5	2	1	5	multi_instances>=5,small_instances>=3,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0763_jpg.rf.cb245ad0a641c49b7f40727282c273c4.jpg	5	0.00124297	3	0	1	5	multi_instances>=5,small_instances>=3,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0764_jpg.rf.bbf552208e14af07bb0a3a999843765e.jpg	3	0.00107788	1	0	0	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0765_jpg.rf.28286a7fb81f51832ce6ff9df7bde128.jpg	3	0.00538668	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0766_jpg.rf.4546ed645b27eb3ccd49661cecbfe582.jpg	3	0.00381050	1	0	0	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0767_jpg.rf.2e13cc081a846595b0033bb60c1f0d09.jpg	2	0.00084739	2	1	0	4	small_instances>=1,tiny_instances>=1,team128_hard_source
